Gene stable ID	Gene stable ID version	Karyotype band	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	HGNC symbol	NCBI gene (formerly Entrezgene) ID
ENSG00000256597	ENSG00000256597.3	q24.32	12	127881616	127898645	LINC02393	400087
ENSG00000107745	ENSG00000107745.20	q22.1	10	72367340	72626131	MICU1	10367
ENSG00000135111	ENSG00000135111.16	q24.21	12	114670255	114684175	TBX3	6926
ENSG00000130733	ENSG00000130733.11	p13.2	19	10922185	10928681	YIPF2	78992
ENSG00000079156	ENSG00000079156.17	q31.2	2	178194481	178402893	OSBPL6	114880
ENSG00000162761	ENSG00000162761.14	q23.3	1	165201867	165356715	LMX1A	4009
ENSG00000197565	ENSG00000197565.17	q22.3	X	108155607	108439497	COL4A6	1288
ENSG00000168481	ENSG00000168481.9	p21.3	8	22146830	22157084	LGI3	203190
ENSG00000178467	ENSG00000178467.18	p21.31	3	48989889	49007153	P4HTM	54681
ENSG00000174684	ENSG00000174684.7	q13.2	11	66345374	66347629	B4GAT1	11041
ENSG00000215041	ENSG00000215041.10	p13.1	17	7315628	7329393	NEURL4	84461
ENSG00000166111	ENSG00000166111.10	q24.11	12	108907741	109021068	SVOP	55530
ENSG00000255468	ENSG00000255468.7	q13.2	11	66347950	66364804	B4GAT1-DT	102724064
ENSG00000075618	ENSG00000075618.18	p22.1	7	5592816	5606655	FSCN1	6624
ENSG00000140470	ENSG00000140470.15	q26.3	15	99971437	100342005	ADAMTS17	170691
ENSG00000100997	ENSG00000100997.20	p11.21	20	25294742	25390835	ABHD12	26090
ENSG00000174669	ENSG00000174669.12	q13.2	11	66362521	66372214	SLC29A2	3177
ENSG00000143199	ENSG00000143199.18	q24.2	1	167809386	167914215	ADCY10	55811
ENSG00000255647	ENSG00000255647.3	q14.3	5	90410000	90410669		731157
ENSG00000176055	ENSG00000176055.10	q14.3	5	90458209	90474771	MBLAC2	153364
ENSG00000113356	ENSG00000113356.13	q14.3	5	90471748	90514557	POLR3G	10622
ENSG00000237738	ENSG00000237738.1	p22.1	7	5662432	5680461	RNF216-IT1	100874342
ENSG00000283419	ENSG00000283419.1	p22.1	7	5711840	5711910	MIR6874	102466203
ENSG00000082014	ENSG00000082014.17	q36.1	7	151238764	151277896	SMARCD3	6604
ENSG00000227059	ENSG00000227059.7	q24.33	12	133218312	133235877	ANHX	647589
ENSG00000105341	ENSG00000105341.19	q13.2	19	41431318	41440717	DMAC2	55101
ENSG00000140471	ENSG00000140471.17	q26.3	15	100559369	100603230	LINS1	55180
ENSG00000168487	ENSG00000168487.20	p21.3	8	22165140	22212326	BMP1	649
ENSG00000047936	ENSG00000047936.11	q22.1	6	117287353	117425942	ROS1	6098
ENSG00000178149	ENSG00000178149.17	p21.31	3	49015488	49022293	DALRD3	55152
ENSG00000257859	ENSG00000257859.2	q23.3	12	105704203	105744062	CASC18	101929110
ENSG00000256022	ENSG00000256022.6	q24.32	12	127631248	127636488	LINC02411	101927637
ENSG00000176018	ENSG00000176018.13	q14.3	5	90515611	90529584	LYSMD3	116068
ENSG00000138207	ENSG00000138207.15	q23.33	10	93591687	93601744	RBP4	5950
ENSG00000178773	ENSG00000178773.15	q24.3	16	89575758	89597246	CPNE7	27132
ENSG00000176834	ENSG00000176834.14	q24.23	12	118063593	118136026	VSIG10	54621
ENSG00000107863	ENSG00000107863.20	p12.1	10	24583609	24723887	ARHGAP21	57584
ENSG00000183475	ENSG00000183475.13	q26.3	15	100602589	100651701	ASB7	140460
ENSG00000113327	ENSG00000113327.17	q34	5	162000057	162162977	GABRG2	2566
ENSG00000007908	ENSG00000007908.16	q24.2	1	169722640	169764705	SELE	6401
ENSG00000139351	ENSG00000139351.15	q23.2	12	101728648	101739472	SYCP3	50511
ENSG00000266964	ENSG00000266964.6	q13.12	19	35138824	35143109	FXYD1	5348
ENSG00000175115	ENSG00000175115.13	q13.1	11	66070272	66244744	PACS1	55690
ENSG00000101440	ENSG00000101440.10	q11.22	20	34194569	34269344	ASIP	434
ENSG00000154227	ENSG00000154227.14	q26.3	15	100400395	100544995	CERS3	204219
ENSG00000214736	ENSG00000214736.8	p21.1	6	41787662	41789898	TOMM6	100188893
ENSG00000185324	ENSG00000185324.22	q24.3	16	89680737	89696354	CDK10	8558
ENSG00000101444	ENSG00000101444.13	q11.22	20	34280268	34311802	AHCY	191
ENSG00000135164	ENSG00000135164.19	q21.12	7	87152409	87196337	DMTF1	9988
ENSG00000197935	ENSG00000197935.7	p22.1	6	28994785	29005316	ZNF311	282890
ENSG00000256362	ENSG00000256362.2	q24.32	12	127324152	127340109	LINC02375	101927616
ENSG00000152894	ENSG00000152894.15	q22.33	6	127968785	128520616	PTPRK	5796
ENSG00000207997	ENSG00000207997.1	q11.22	20	34466325	34466418	MIR644A	693229
ENSG00000101460	ENSG00000101460.13	q11.22	20	34546854	34560345	MAP1LC3A	84557
ENSG00000199032	ENSG00000199032.1	p21.31	3	49020148	49020234	MIR425	494337
ENSG00000092978	ENSG00000092978.11	q41	1	217426992	217631090	GPATCH2	55105
ENSG00000111790	ENSG00000111790.14	p11.23	12	26938470	26966650	FGFR1OP2	26127
ENSG00000178057	ENSG00000178057.15	p21.31	3	49020459	49023495	NDUFAF3	25915
ENSG00000143499	ENSG00000143499.14	q32.3	1	214281102	214337131	SMYD2	56950
ENSG00000101464	ENSG00000101464.11	q11.22	20	34560542	34698790	PIGU	128869
ENSG00000286462	ENSG00000286462.1	q24.33	12	131310045	131312811		124903055
ENSG00000256888	ENSG00000256888.6	p13.2	12	10750188	10777446	LINC02366	101928162
ENSG00000250230	ENSG00000250230.3	q12.2	11	61588442	61607550		101927495
ENSG00000207605	ENSG00000207605.3	p21.31	3	49020618	49020709	MIR191	406966
ENSG00000134780	ENSG00000134780.10	q12.2	11	61680391	61747001	DAGLA	747
ENSG00000163661	ENSG00000163661.4	q25.32	3	157436850	157443633	PTX3	5806
ENSG00000188747	ENSG00000188747.9	q34.3	9	137423350	137434406	NOXA1	10811
ENSG00000289720	ENSG00000289720.1	q11.22	20	34363271	34540923		83737
ENSG00000188817	ENSG00000188817.8	p14.2	3	63652675	63679020	SNTN	132203
ENSG00000198258	ENSG00000198258.11	p13.2	19	9827892	9830115	UBL5	59286
ENSG00000173208	ENSG00000173208.4	q12	12	39550033	39619803	ABCD2	225
ENSG00000245479	ENSG00000245479.3	q26.1	15	90660207	90664967	LINC01585	101929765
ENSG00000200677	ENSG00000200677.1	q26.1	15	90755243	90755312		124903590
ENSG00000125971	ENSG00000125971.18	q11.22	20	34516395	34540958	DYNLRB1	83658
ENSG00000182511	ENSG00000182511.12	q26.1	15	90883695	90895776	FES	2242
ENSG00000163634	ENSG00000163634.12	p14.1	3	63833870	63863868	THOC7	80145
ENSG00000072818	ENSG00000072818.12	p13.1	17	7336529	7351477	ACAP1	9744
ENSG00000078747	ENSG00000078747.17	q11.22	20	34363235	34511773	ITCH	83737
ENSG00000127337	ENSG00000127337.7	q15	12	69359710	69390870	YEATS4	8089
ENSG00000136731	ENSG00000136731.13	q14.3	2	128091200	128195677	UGGT1	56886
ENSG00000072958	ENSG00000072958.9	p13.11	19	16197854	16245906	AP1M1	8907
ENSG00000171988	ENSG00000171988.20	q21.3	10	63167221	63521850	JMJD1C	221037
ENSG00000240549	ENSG00000240549.2	p14.1	3	63860645	63861819	THOC7-AS1	100874039
ENSG00000280620	ENSG00000280620.1	p14.1	3	63911518	63911772	SCAANT1	100861563
ENSG00000239653	ENSG00000239653.1	p14.1	3	64004022	64012148	PSMD6-AS2	100507062
ENSG00000124915	ENSG00000124915.10	q12.2	11	61746493	61757655	MYRF-AS1	26070
ENSG00000181847	ENSG00000181847.12	q13.31	3	114276913	114310288	TIGIT	201633
ENSG00000283475	ENSG00000283475.1	p13.2	12	12111952	12112036	MIR1244-4	103504734
ENSG00000283665	ENSG00000283665.1	p12.3	12	17673299	17673394	MIR3974	100616279
ENSG00000134825	ENSG00000134825.16	q12.2	11	61768501	61792802	TMEM258	746
ENSG00000158792	ENSG00000158792.16	q24.3	16	89696357	89701705	SPATA2L	124044
ENSG00000283603	ENSG00000283603.1	p12.1	12	25874020	25874079	MIR4302	100422897
ENSG00000237009	ENSG00000237009.2	p24.2	9	3898642	3901248	GLIS3-AS1	84850
ENSG00000221604	ENSG00000221604.1	q13.12	12	50234142	50234212	MIR1293	100302220
ENSG00000199571	ENSG00000199571.1	q12	12	39819750	39819883		124900327
ENSG00000137073	ENSG00000137073.24	p13.3	9	33921693	34049388	UBAP2	55833
ENSG00000174282	ENSG00000174282.12	p13.1	17	7459366	7484263	ZBTB4	57659
ENSG00000284134	ENSG00000284134.1	q13.31	3	114316475	114316569	MIR568	693153
ENSG00000241560	ENSG00000241560.7	q13.31	3	114351771	114388978	ZBTB20-AS1	100131117
ENSG00000221365	ENSG00000221365.1	q13.3	12	57194504	57194576	MIR1228	100302201
ENSG00000188404	ENSG00000188404.10	q24.2	1	169690665	169711702	SELL	6402
ENSG00000075399	ENSG00000075399.14	q24.3	16	89707134	89720898	VPS9D1	9605
ENSG00000284360	ENSG00000284360.1	q14.1	12	62260359	62260454	MIR6125	102465133
ENSG00000212461	ENSG00000212461.1	q21.1	12	71639355	71639483		124900332
ENSG00000278108	ENSG00000278108.1	q13.13	12	53056944	53057012	MIR6757	102466193
ENSG00000284108	ENSG00000284108.1	q12.2	11	61792495	61792561	MIR611	693196
ENSG00000168496	ENSG00000168496.4	q12.2	11	61792911	61797238	FEN1	2237
ENSG00000264405	ENSG00000264405.1	q15	12	69584722	69584823	MIR3913-1	100500903
ENSG00000206650	ENSG00000206650.1	q15	12	68627234	68627375	SNORA70G	100379132
ENSG00000201809	ENSG00000201809.1	q21.1	12	73764279	73764413		124900319
ENSG00000260075	ENSG00000260075.1	q21.31	17	46372855	46487141	NSFP1	474170
ENSG00000283677	ENSG00000283677.1	q15	12	69584723	69584822	MIR3913-2	100500868
ENSG00000207763	ENSG00000207763.1	q21.31	12	80832533	80832629	MIR617	693202
ENSG00000208022	ENSG00000208022.1	q21.31	12	80935736	80935833	MIR618	693203
ENSG00000265227	ENSG00000265227.1	q21.31	12	81158388	81158461	MIR4699	100616133
ENSG00000199172	ENSG00000199172.3	q22	12	95308420	95308513	MIR331	442903
ENSG00000266099	ENSG00000266099.1	q22	12	94561789	94561859	MIR5700	100847031
ENSG00000201502	ENSG00000201502.1	q22	12	93266017	93266096		124900325
ENSG00000265861	ENSG00000265861.1	q23.1	12	97939056	97939121	MIR4495	100616287
ENSG00000143196	ENSG00000143196.5	q24.2	1	168695468	168729206	DPT	1805
ENSG00000242290	ENSG00000242290.2	q13.31	3	114445521	114529452	ZBTB20-AS5	101929754
ENSG00000265917	ENSG00000265917.1	q22	12	95309923	95309984	MIR3685	100500802
ENSG00000264623	ENSG00000264623.3	q13.31	3	114743445	114743525	MIR4796	100616166
ENSG00000242767	ENSG00000242767.1	q13.31	3	115100423	115103061	ZBTB20-AS4	100874131
ENSG00000012983	ENSG00000012983.12	q22.1	14	50418501	50561126	MAP4K5	11183
ENSG00000228504	ENSG00000228504.1	p21.3	1	95310928	95318263	LINC01760	100996630
ENSG00000283818	ENSG00000283818.1	q22	12	94571231	94571352	MIR7844	102465834
ENSG00000283476	ENSG00000283476.1	q15	12	69273157	69273218	MIR1279	100302182
ENSG00000243953	ENSG00000243953.1	q25.2	3	154969283	154970223		105374171
ENSG00000149485	ENSG00000149485.19	q12.2	11	61799627	61829318	FADS1	3992
ENSG00000263890	ENSG00000263890.1	q23.1	12	97995383	97995448	MIR4303	100422924
ENSG00000241336	ENSG00000241336.2	q25.2	3	155240919	155258766	LINC01487	101928190
ENSG00000203697	ENSG00000203697.12	q41	1	223538007	223665723	CAPN8	388743
ENSG00000264037	ENSG00000264037.1	q24.22	12	116428252	116428318	MIR4472-2	100616309
ENSG00000200897	ENSG00000200897.1	q23.3	12	107374747	107374827		124900324
ENSG00000252459	ENSG00000252459.1	q24.21	12	114737704	114737798		124900329
ENSG00000273700	ENSG00000273700.1	q24.12	12	111304142	111304209	MIR6760	102465455
ENSG00000283507	ENSG00000283507.1	q24.13	12	112695034	112695176	MIR1302-1	100302227
ENSG00000240045	ENSG00000240045.2	q25.2	3	155290227	155293683	STRIT1	100507537
ENSG00000207622	ENSG00000207622.1	q24.11	12	108836908	108837006	MIR619	693204
ENSG00000235397	ENSG00000235397.1	p11.2	17	19296596	19306261	EPN2-AS1	100874018
ENSG00000221476	ENSG00000221476.2	q23.1	12	100189884	100189949	MIR1827	100302217
ENSG00000201042	ENSG00000201042.1	q24.23	12	118888434	118888564		124900328
ENSG00000221540	ENSG00000221540.1	p11.2	17	19344506	19344574	MIR1180	100302256
ENSG00000273499	ENSG00000273499.1	q24.11	12	108778144	108778271		124900333
ENSG00000207967	ENSG00000207967.1	q24.21	12	116148560	116148654	MIR620	693205
ENSG00000272215	ENSG00000272215.1	q24.12	12	111564821	111564883		124903094
ENSG00000092345	ENSG00000092345.14	p24.3	3	16586792	16670306	DAZL	1618
ENSG00000166484	ENSG00000166484.20	p11.2	17	19377721	19383544	MAPK7	5598
ENSG00000284402	ENSG00000284402.1	q24.31	12	121444273	121444352	MIR7107	102465665
ENSG00000200112	ENSG00000200112.1	q24.21	12	115852648	115852718		124900323
ENSG00000265635	ENSG00000265635.1	q24.32	12	128294092	128294178	MIR3612	100500817
ENSG00000264295	ENSG00000264295.1	q23.3	12	104591633	104591716	MIR3922	100500843
ENSG00000221479	ENSG00000221479.3	q23.1	12	97491909	97491978	MIR1251	100302289
ENSG00000207586	ENSG00000207586.1	q23.1	12	97563812	97563911	MIR135A2	406926
ENSG00000261373	ENSG00000261373.1	q24.3	16	89711856	89718165	VPS9D1-AS1	100128881
ENSG00000266043	ENSG00000266043.1	p13.33	12	1660315	1660380	MIR3649	100500816
ENSG00000006831	ENSG00000006831.10	p13.33	12	1688574	1788674	ADIPOR2	79602
ENSG00000131165	ENSG00000131165.16	q24.3	16	89640816	89657738	CHMP1A	5119
ENSG00000010438	ENSG00000010438.17	p13.3	9	33750679	33799231	PRSS3	5646
ENSG00000012779	ENSG00000012779.12	q11.21	10	45374176	45446119	ALOX5	240
ENSG00000116574	ENSG00000116574.6	q42.13	1	228735479	228746664	RHOU	58480
ENSG00000151062	ENSG00000151062.15	p13.33	12	1791963	1918666	CACNA2D4	93589
ENSG00000115268	ENSG00000115268.10	p13.3	19	1438358	1440495	RPS15	6209
ENSG00000135617	ENSG00000135617.4	p13.2	2	73228010	73233239	PRADC1	84279
ENSG00000151090	ENSG00000151090.20	p24.2	3	24117153	24495756	THRB	7068
ENSG00000148339	ENSG00000148339.13	q34.11	9	128068201	128109245	SLC25A25	114789
ENSG00000121481	ENSG00000121481.11	q25.3	1	185045526	185102603	RNF2	6045
ENSG00000196758	ENSG00000196758.3	q37.3	2	239578301	239586094	LINC02991	401040
ENSG00000197102	ENSG00000197102.14	q32.31	14	101964573	102056443	DYNC1H1	1778
ENSG00000144476	ENSG00000144476.6	q37.3	2	236567787	236582354	ACKR3	57007
ENSG00000226953	ENSG00000226953.8	q21.2	2	133264968	133285445	NCKAP5-AS2	101928161
ENSG00000101003	ENSG00000101003.12	p11.21	20	25391008	25452700	GINS1	9837
ENSG00000150281	ENSG00000150281.7	p11.2	16	30896614	30903547	CTF1	1489
ENSG00000155714	ENSG00000155714.14	p12.2	16	21983865	22001116	PDZD9	255762
ENSG00000168393	ENSG00000168393.13	q37.3	2	241675747	241686944	DTYMK	1841
ENSG00000123594	ENSG00000123594.7	p22.2	X	13318647	13320053	ATXN3L	92552
ENSG00000205642	ENSG00000205642.11	p22.31	X	8464830	8466510	VCX3B	425054
ENSG00000143248	ENSG00000143248.13	q23.3	1	163111121	163321791	RGS5	8490
ENSG00000166482	ENSG00000166482.12	p11.2	17	19383442	19387190	MFAP4	4239
ENSG00000103194	ENSG00000103194.16	q24.1	16	84699986	84779922	USP10	9100
ENSG00000017483	ENSG00000017483.16	p11.23	X	48458537	48470260	SLC38A5	92745
ENSG00000065675	ENSG00000065675.16	p15.1	10	6427143	6580301	PRKCQ	5588
ENSG00000007255	ENSG00000007255.10	q13.32	19	45162928	45178237	TRAPPC6A	79090
ENSG00000125798	ENSG00000125798.15	p11.21	20	22580998	22585455	FOXA2	3170
ENSG00000168944	ENSG00000168944.17	q23.2	5	123344890	123423592	CEP120	153241
ENSG00000237396	ENSG00000237396.1	p11.21	20	22587522	22607517	LNCNEF	101929685
ENSG00000283072	ENSG00000283072.3	p11.21	20	22684958	22746991		124904963
ENSG00000197299	ENSG00000197299.13	q26.1	15	90717346	90816166	BLM	641
ENSG00000132664	ENSG00000132664.13	p11.23	20	18466878	18484648	POLR3F	10621
ENSG00000162814	ENSG00000162814.11	q41	1	217631324	217871696	SPATA17	128153
ENSG00000168490	ENSG00000168490.14	p21.3	8	22219703	22232101	PHYHIP	9796
ENSG00000241399	ENSG00000241399.7	q24.2	2	159768628	159798255	CD302	9936
ENSG00000137094	ENSG00000137094.16	p13.3	9	34989641	34998900	DNAJB5	25822
ENSG00000168661	ENSG00000168661.15	q13.11	19	34926903	34945170	ZNF30	90075
ENSG00000284416	ENSG00000284416.1	q12.2	11	61815161	61815240	MIR1908	100302263
ENSG00000128482	ENSG00000128482.16	p11.2	17	19411125	19417276	RNF112	7732
ENSG00000221968	ENSG00000221968.9	q12.2	11	61873519	61892051	FADS3	3995
ENSG00000064270	ENSG00000064270.13	q24.1	16	84368527	84464187	ATP2C2	9914
ENSG00000116132	ENSG00000116132.12	q24.2	1	170662728	170739421	PRRX1	5396
ENSG00000144445	ENSG00000144445.17	q34	2	210021421	210171409	KANSL1L	151050
ENSG00000168495	ENSG00000168495.13	p21.3	8	22245133	22254601	POLR3D	661
ENSG00000265137	ENSG00000265137.3	p11.23	20	18470615	18470691	MIR3192	100422875
ENSG00000089050	ENSG00000089050.16	p11.23	20	18486540	18497225	RBBP9	10741
ENSG00000166398	ENSG00000166398.14	q13.11	19	34254552	34355566	GARRE1	9710
ENSG00000169059	ENSG00000169059.13	p22.31	X	6533618	6535118	VCX3A	51481
ENSG00000101310	ENSG00000101310.17	p11.23	20	18507520	18561415	SEC23B	10483
ENSG00000238042	ENSG00000238042.5	q41	1	221880981	221978523	LINC02257	105372950
ENSG00000133142	ENSG00000133142.19	q22.2	X	103576231	103587729	TCEAL4	79921
ENSG00000177239	ENSG00000177239.16	q34.3	9	137086857	137109189	MAN1B1	11253
ENSG00000116679	ENSG00000116679.16	q25.3	1	185296388	185317273	IVNS1ABP	10625
ENSG00000179148	ENSG00000179148.10	p13.1	17	8095900	8119047	ALOXE3	59344
ENSG00000213096	ENSG00000213096.11	p12	19	24033405	24129968	ZNF254	9534
ENSG00000185515	ENSG00000185515.16	q28	X	155071420	155123077	BRCC3	79184
ENSG00000136758	ENSG00000136758.20	p12.1	10	27110111	27155266	YME1L1	10730
ENSG00000264760	ENSG00000264760.1	q33.2	5	154596012	154596072	MIR3141	100422950
ENSG00000221552	ENSG00000221552.1	q33.2	5	154685776	154685861	MIR1303	100302284
ENSG00000170271	ENSG00000170271.11	q33.2	5	154818492	154859252	FAXDC2	10826
ENSG00000185527	ENSG00000185527.12	q25.3	17	81650459	81663112	PDE6G	5148
ENSG00000196724	ENSG00000196724.13	q13.43	19	57921882	57935402	ZNF418	147686
ENSG00000204237	ENSG00000204237.5	q25.3	17	81665036	81666635	OXLD1	339229
ENSG00000254064	ENSG00000254064.1	p21.3	8	22254576	22275162	PIWIL2-DT	100507071
ENSG00000185298	ENSG00000185298.13	q25.3	17	81666737	81673904	CCDC137	339230
ENSG00000197181	ENSG00000197181.12	p21.3	8	22275316	22357568	PIWIL2	55124
ENSG00000230550	ENSG00000230550.2	q32.1	1	204141404	204143327	ERLNC1	101929441
ENSG00000197951	ENSG00000197951.10	q13.43	19	56595300	56626481	ZNF71	58491
ENSG00000136834	ENSG00000136834.3	q33.2	9	122476958	122477926	OR1J1	347168
ENSG00000277892	ENSG00000277892.1	q12.2	11	61878216	61878278	MIR6746	102465446
ENSG00000197233	ENSG00000197233.7	q33.2	9	122510802	122511743	OR1J2	26740
ENSG00000167994	ENSG00000167994.13	q12.3	11	61897301	61920269	RAB3IL1	5866
ENSG00000239590	ENSG00000239590.1	q33.2	9	122519141	122520082	OR1J4	26219
ENSG00000165202	ENSG00000165202.3	q33.2	9	122614738	122615682	OR1Q1	158131
ENSG00000173679	ENSG00000173679.2	q33.2	9	122661566	122662648	OR1L1	26737
ENSG00000067829	ENSG00000067829.20	q28	X	153785766	153794512	IDH3G	3421
ENSG00000152092	ENSG00000152092.16	q25.2	1	176857302	177164973	ASTN1	460
ENSG00000171827	ENSG00000171827.11	q13.12	19	37467585	37488652	ZNF570	148268
ENSG00000107249	ENSG00000107249.24	p24.2	9	3824127	4348392	GLIS3	169792
ENSG00000166455	ENSG00000166455.14	q23.2	16	81053497	81077267	C16orf46	123775
ENSG00000277784	ENSG00000277784.1	q25.3	17	81693757	81693869	MIR6786	102465471
ENSG00000262814	ENSG00000262814.8	q25.3	17	81703367	81707517	MRPL12	6182
ENSG00000010539	ENSG00000010539.12	p13.3	16	3222325	3236221	ZNF200	7752
ENSG00000126246	ENSG00000126246.10	q13.12	19	35738801	35742453	IGFLR1	79713
ENSG00000221823	ENSG00000221823.11	p14	2	68178857	68256237	PPP3R1	5534
ENSG00000263361	ENSG00000263361.1	q33.2	5	154829458	154829540	MIR378H	100616306
ENSG00000183048	ENSG00000183048.12	q25.3	17	81712236	81721016	SLC25A10	1468
ENSG00000082516	ENSG00000082516.9	q33.2	5	154887411	154938211	GEMIN5	25929
ENSG00000169714	ENSG00000169714.17	q21.3	3	129167827	129183922	CNBP	7555
ENSG00000124920	ENSG00000124920.14	q12.2	11	61752636	61788518	MYRF	745
ENSG00000100813	ENSG00000100813.15	q11.2	14	23058564	23095614	ACIN1	22985
ENSG00000161265	ENSG00000161265.15	q13.12	19	35742464	35745445	U2AF1L4	199746
ENSG00000184898	ENSG00000184898.7	q23.3	2	151247940	151261863	RBM43	375287
ENSG00000096006	ENSG00000096006.12	p12.3	6	49727376	49744437	CRISP3	10321
ENSG00000186765	ENSG00000186765.12	q25.3	17	81528377	81537130	FSCN2	25794
ENSG00000067066	ENSG00000067066.17	q37.1	2	230415942	230545606	SP100	6672
ENSG00000175787	ENSG00000175787.17	q22.32	9	94259298	94301829	ZNF169	169841
ENSG00000108469	ENSG00000108469.15	q25.1	17	75626845	75667189	RECQL5	9400
ENSG00000186105	ENSG00000186105.8	q12.1	5	62578819	62581446	LRRC70	100130733
ENSG00000185448	ENSG00000185448.12	p21.1	X	34129752	34132314	FAM47A	158724
ENSG00000130957	ENSG00000130957.5	q22.32	9	94558720	94593824	FBP2	8789
ENSG00000155008	ENSG00000155008.16	q21.1	X	85003877	85093315	APOOL	139322
ENSG00000106404	ENSG00000106404.14	q22.1	7	101232092	101238820	CLDN15	24146
ENSG00000007392	ENSG00000007392.17	p13.3	16	188969	229463	LUC7L	55692
ENSG00000145864	ENSG00000145864.14	q34	5	161288429	161549044	GABRB2	2561
ENSG00000154767	ENSG00000154767.15	p25.1	3	14145147	14178621	XPC	7508
ENSG00000205155	ENSG00000205155.8	q13.12	19	35745600	35747519	PSENEN	55851
ENSG00000120254	ENSG00000120254.16	q25.1	6	150865679	151101887	MTHFD1L	25902
ENSG00000165140	ENSG00000165140.12	q22.32	9	94603133	94640249	FBP1	2203
ENSG00000108055	ENSG00000108055.11	q25.2	10	110567684	110606048	SMC3	9126
ENSG00000102024	ENSG00000102024.19	q23	X	115561174	115650861	PLS3	5358
ENSG00000267796	ENSG00000267796.8	q13.12	19	35748361	35754519	LIN37	55957
ENSG00000196652	ENSG00000196652.12	q22.1	7	99504662	99534700	ZKSCAN5	23660
ENSG00000255335	ENSG00000255335.2	p15.1	11	17695266	17696994	LINC02729	102723330
ENSG00000004776	ENSG00000004776.13	q13.12	19	35754566	35758079	HSPB6	126393
ENSG00000207804	ENSG00000207804.1	q22.2	8	99536636	99536730	MIR599	693184
ENSG00000129152	ENSG00000129152.4	p15.1	11	17719571	17722136	MYOD1	4654
ENSG00000216069	ENSG00000216069.1	q22.2	8	99536786	99536861	MIR875	100126309
ENSG00000143476	ENSG00000143476.18	q32.3	1	212035553	212107400	DTL	51514
ENSG00000106780	ENSG00000106780.9	q33.2	9	120600811	120714470	MEGF9	1955
ENSG00000104903	ENSG00000104903.5	p13.13	19	13099033	13103161	LYL1	4066
ENSG00000164919	ENSG00000164919.11	q22.2	8	99873200	99893707	COX6C	1345
ENSG00000129159	ENSG00000129159.9	p15.1	11	17734774	17856804	KCNC1	3746
ENSG00000232388	ENSG00000232388.5	p11.23	20	18567347	18569563	SMIM26	388789
